datetime,Uwind_meterPerSecond,Vwind_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Cloud_Cover_decimalFraction,Precipitation_meterPerSecond,Shortwave_Radiation_Downwelling_wattPerMeterSquared
2014-11-25 03:00:00,0.16,0.4,102010,0.66,90.8,0.906,0,0.254
2014-11-25 04:00:00,0.23,0.61,102090,0.47,93.2,0.896,0,0.256
2014-11-25 05:00:00,0.38,0.19,102110,1.9,87.1,0.885,0,0.255
2014-11-25 06:00:00,0.14,0.66,102090,1.01,93.3,0.875,0,0.256
2014-11-25 07:00:00,-0.42,0.99,102110,0.37,98.6,0.729,0,0.256
2014-11-25 08:00:00,-0.5,1.05,102170,0.05,100,0.583,0,2.137
2014-11-25 09:00:00,-0.34,0.96,102260,0.06,100,0.438,2.7778e-08,36.741
2014-11-25 10:00:00,-0.61,1.18,102300,0.32,99.5,0.292,2.7778e-08,96.764
2014-11-25 11:00:00,-0.97,1.21,102340,0.51,98.6,0.146,0,129.345
2014-11-25 12:00:00,-0.43,0.54,102350,1.03,96.5,0,0,128.398
2014-11-25 13:00:00,-0.74,0.97,102400,0.35,99.4,0,0,92.731
2014-11-25 14:00:00,-0.64,0.86,102430,-0.62,99.9,0,0,28.788
2014-11-25 15:00:00,-0.53,1.04,102470,-1.3,100,0,0,4.82
2014-11-25 16:00:00,-0.51,1.02,102510,-1.75,100,0,0,0.274
2014-11-25 17:00:00,-0.53,1.02,102590,-2.23,100,0,0,0.256
2014-11-25 18:00:00,-0.06,0.49,102620,-2.09,100,0,0,0.256
2014-11-25 19:00:00,-0.33,0.62,102660,-2.38,100,0,0,0.249
2014-11-25 20:00:00,-0.36,0.82,102730,-2.92,100,0,0,0.253
2014-11-25 21:00:00,-0.45,0.87,102800,-3.04,100,0,0,0.256
2014-11-25 22:00:00,-0.4,0.8,102860,-3.38,100,0,0,0.255
2014-11-25 23:00:00,-0.38,0.89,102900,-3.8,100,0,0,0.255
2014-11-26 00:00:00,-0.52,1.07,102910,-3.96,100,0,0,0.256
2014-11-26 01:00:00,-0.47,0.95,102940,-4.15,100,0,0,0.256
2014-11-26 02:00:00,-0.41,0.79,102970,-4.46,100,0,0,0.253
2014-11-26 03:00:00,-0.35,0.89,103000,-4.92,100,0,0,0.256
2014-11-26 04:00:00,-0.41,0.96,103010,-5.05,100,0,0,0.254
2014-11-26 05:00:00,-0.38,0.85,103030,-5.42,100,0,0,0.254
2014-11-26 06:00:00,-0.33,0.78,103090,-5.75,100,0,0,0.254
2014-11-26 07:00:00,-0.28,0.73,103120,-6.06,100,0.042,0,0.254
2014-11-26 08:00:00,-0.26,0.7,103140,-6.29,100,0.083,0,2.736
2014-11-26 09:00:00,-0.32,0.8,103160,-6.04,99.8,0.125,0,33.518
2014-11-26 10:00:00,-0.22,0.48,103140,-4.98,99,0.167,0,58.227
2014-11-26 11:00:00,-0.35,0.64,103100,-4.04,99.1,0.208,0,99.708
2014-11-26 12:00:00,-0.12,0.28,103050,-2.27,97.1,0.25,0,110.978
2014-11-26 13:00:00,-0.16,0.29,103010,-3.12,98.6,0.417,0,47.906
2014-11-26 14:00:00,-0.13,0.37,102970,-3.83,100,0.583,0,29.357
2014-11-26 15:00:00,-0.2,0.52,102940,-4.55,100,0.75,0,4.139
2014-11-26 16:00:00,-0.27,0.83,102920,-5.28,100,0.75,0,0.258
2014-11-26 17:00:00,-0.31,0.85,102890,-5.63,100,0.75,0,0.256
2014-11-26 18:00:00,-0.27,0.8,102850,-5.69,100,0.75,0,0.254
2014-11-26 19:00:00,-0.16,0.64,102830,-5.54,100,0.771,0,0.252
2014-11-26 20:00:00,-0.23,0.75,102840,-5.61,100,0.792,0,0.251
2014-11-26 21:00:00,-0.23,0.7,102810,-5.89,100,0.812,0,0.255
2014-11-26 22:00:00,-0.32,0.92,102800,-6.31,99.9,0.833,0,0.255
2014-11-26 23:00:00,-0.21,0.59,102760,-5.85,100,0.854,0,0.256
2014-11-27 00:00:00,-0.18,0.71,102700,-4.88,100,0.875,0,0.256
2014-11-27 01:00:00,-0.07,0.29,102640,-4.42,100,0.896,0,0.255
2014-11-27 02:00:00,-0.15,0.63,102600,-3.96,100,0.917,0,0.251
2014-11-27 03:00:00,0.12,0.06,102560,-3.75,100,0.938,0,0.256
2014-11-27 04:00:00,-0.07,0.23,102520,-3.44,100,0.958,0,0.254
2014-11-27 05:00:00,0.2,-0.07,102510,-3.57,100,0.979,0,0.256
2014-11-27 06:00:00,0.11,-0.05,102510,-3.86,100,1,0,0.251
2014-11-27 07:00:00,0,0.02,102530,-3.37,100,1,0,0.256
2014-11-27 08:00:00,-0.07,0.38,102550,-3.06,100,1,2.7778e-08,2.059
2014-11-27 09:00:00,0.04,0.16,102550,-2.83,100,1,0,14.107
2014-11-27 10:00:00,0.08,-0.01,102550,-2.93,100,1,0,23.999
2014-11-27 11:00:00,0.09,-0.02,102530,-2.43,100,1,2.7778e-08,28.94
2014-11-27 12:00:00,0.21,-0.09,102510,-2.13,100,1,2.7778e-08,41.455
2014-11-27 13:00:00,0.15,-0.04,102480,-1.72,100,1,0,32.498
2014-11-27 14:00:00,0.18,-0.02,102480,-2.07,100,1,0,18.338
2014-11-27 15:00:00,-0.16,0.16,102490,-1.99,100,1,2.7778e-08,2.021
2014-11-27 16:00:00,-0.6,0.71,102500,-2.33,100,1,2.7778e-08,0.256
2014-11-27 17:00:00,-0.56,0.57,102520,-2.36,100,1,0,0.253
2014-11-27 18:00:00,-0.18,0.22,102530,-2.46,100,1,0,0.256
2014-11-27 19:00:00,-0.58,0.64,102590,-2.58,100,1,2.7778e-08,0.256
2014-11-27 20:00:00,-0.67,0.88,102640,-2.87,100,1,2.7778e-08,0.256
2014-11-27 21:00:00,-0.94,0.98,102650,-3.17,100,1,0,0.255
2014-11-27 22:00:00,-0.55,0.67,102680,-3.21,100,1,0,0.256
2014-11-27 23:00:00,-0.01,0.28,102720,-3.19,100,1,0,0.255
2014-11-28 00:00:00,0.01,0.01,102730,-3.31,100,1,0,0.256
2014-11-28 01:00:00,-0.12,0.32,102780,-3.29,100,1,0,0.256
2014-11-28 02:00:00,-0.31,0.51,102780,-3.23,100,1,0,0.254
2014-11-28 03:00:00,0.14,0.34,102770,-3.19,100,1,0,0.256
2014-11-28 04:00:00,-0.02,0.06,102790,-3.29,100,1,0,0.256
2014-11-28 05:00:00,-0.04,0.12,102820,-3.23,100,1,0,0.256
2014-11-28 06:00:00,-0.05,0.2,102870,-3.1,100,1,0,0.255
2014-11-28 07:00:00,0.07,-0.17,102910,-3.02,100,1,0,0.256
2014-11-28 08:00:00,-0.17,0.42,102970,-2.95,100,1,0,0.562
2014-11-28 09:00:00,-0.03,0.13,103030,-2.75,100,1,0,2.537
2014-11-28 10:00:00,-0.07,0.16,103040,-2.42,100,1,0,5.867
2014-11-28 11:00:00,-0.01,0.05,103070,-2.1,100,1,2.7778e-08,9.894
2014-11-28 12:00:00,-0.11,0.19,103070,-1.79,100,1,0,6.667
2014-11-28 13:00:00,-0.24,0.42,103080,-1.74,100,1,0,3.733
2014-11-28 14:00:00,-0.44,0.76,103100,-1.79,100,1,0,2.368
2014-11-28 15:00:00,-0.55,0.82,103130,-1.79,100,1,0,0.665
2014-11-28 16:00:00,-0.37,0.67,103160,-1.75,100,0.958,0,0.256
2014-11-28 17:00:00,-0.43,0.72,103180,-1.68,100,0.917,0,0.256
2014-11-28 18:00:00,-0.58,0.71,103200,-1.62,100,0.875,2.7778e-08,0.254
2014-11-28 19:00:00,-0.24,0.4,103210,-1.58,100,0.885,0,0.256
2014-11-28 20:00:00,-0.24,0.65,103250,-1.64,100,0.896,0,0.256
2014-11-28 21:00:00,-0.52,1.21,103270,-1.62,100,0.906,5.5556e-08,0.253
2014-11-28 22:00:00,-0.94,2.01,103280,-1.77,100,0.917,5.5556e-08,0.253
2014-11-28 23:00:00,-0.84,1.54,103280,-2.39,100,0.927,2.7778e-08,0.256
2014-11-29 00:00:00,-0.67,0.69,103260,-2.55,100,0.938,0,0.255
2014-11-29 01:00:00,-0.58,1.45,103250,-2.53,100,0.948,0,0.252
2014-11-29 02:00:00,-0.98,1.9,103250,-2.59,100,0.958,2.7778e-08,0.253
2014-11-29 03:00:00,-0.96,2.14,103190,-2.78,100,0.969,2.7778e-08,0.256
2014-11-29 04:00:00,-0.62,1.57,103190,-2.88,99.9,0.979,0,0.256
2014-11-29 05:00:00,-0.46,1.23,103170,-2.91,99.8,0.99,0,0.256
2014-11-29 06:00:00,-0.47,1.31,103160,-2.92,99.4,1,0,0.253
2014-11-29 07:00:00,-0.51,1.11,103140,-2.97,99.7,1,0,0.256
2014-11-29 08:00:00,-0.78,1.59,103160,-3,99.9,1,0,0.398
2014-11-29 09:00:00,-1.54,2.31,103160,-3.15,99.7,1,0,2.965
2014-11-29 10:00:00,-0.94,1.65,103130,-3.21,99.4,1,0,6.282
2014-11-29 11:00:00,-0.75,1.7,103110,-3.21,99.9,1,0,8.418
2014-11-29 12:00:00,-0.54,1.45,103050,-3.21,99.7,1,0,5.843
2014-11-29 13:00:00,-0.3,0.72,103020,-3.21,99.9,1,0,4.93
2014-11-29 14:00:00,-0.28,0.69,102980,-3.21,99.1,1,0,3.526
2014-11-29 15:00:00,0,0.02,102980,-3.31,99.9,1,0,1.199
2014-11-29 16:00:00,-0.52,0.91,102950,-3.23,100,1,0,0.256
2014-11-29 17:00:00,-0.52,0.79,102940,-3.11,100,1,0,0.256
2014-11-29 18:00:00,-0.65,0.85,102900,-2.94,100,1,5.5556e-08,0.255
2014-11-29 19:00:00,-0.8,1.29,102870,-2.87,100,1,0,0.255
2014-11-29 20:00:00,-1.17,1.4,102840,-2.83,100,1,0,0.256
2014-11-29 21:00:00,-2.13,1.18,102820,-2.91,99.6,1,0,0.255
2014-11-29 22:00:00,-1.1,0.96,102820,-3.02,99.1,1,0,0.247
2014-11-29 23:00:00,-1.09,0.97,102780,-3.02,99.8,1,0,0.256
2014-11-30 00:00:00,-1.45,1.14,102770,-3.05,99.7,1,0,0.256
2014-11-30 01:00:00,-1.62,1.71,102720,-3.11,99.8,1,0,0.256
2014-11-30 02:00:00,-0.6,0.99,102700,-3.17,99.6,1,0,0.256
2014-11-30 03:00:00,-0.9,1.59,102670,-3.16,99.5,1,0,0.256
2014-11-30 04:00:00,-0.41,0.86,102670,-3.1,100,1,0,0.25
2014-11-30 05:00:00,-0.99,1.88,102660,-3,100,1,0,0.255
2014-11-30 06:00:00,-1.58,2.38,102650,-2.84,99.3,1,0,0.255
2014-11-30 07:00:00,-1.1,1.94,102640,-3.03,99.8,1,0,0.254
2014-11-30 08:00:00,-1.16,1.93,102660,-3,99.7,1,0,0.374
2014-11-30 09:00:00,-0.86,1.7,102670,-3.02,99.9,1,0,3.767
2014-11-30 10:00:00,-0.75,1.13,102710,-2.95,100,1,0,6.445
2014-11-30 11:00:00,-0.67,0.94,102720,-2.89,100,1,0,6.07
2014-11-30 12:00:00,-0.61,1,102730,-2.88,100,1,0,5.669
2014-11-30 13:00:00,-0.59,1.03,102720,-2.83,100,1,0,5.415
2014-11-30 14:00:00,-0.41,0.96,102710,-2.78,100,1,0,3.537
2014-11-30 15:00:00,-0.74,1.15,102730,-2.82,100,1,0,0.554
2014-11-30 16:00:00,-1.24,1.11,102750,-2.69,100,1,0,0.255
2014-11-30 17:00:00,-1.71,1.04,102770,-2.69,100,1,0,0.254
2014-11-30 18:00:00,-1.33,1.46,102760,-2.79,100,1,0,0.255
2014-11-30 19:00:00,-1.4,1.31,102780,-2.83,100,1,0,0.256
2014-11-30 20:00:00,-0.94,1.08,102790,-2.84,99.8,1,0,0.256
2014-11-30 21:00:00,-1.29,1.02,102770,-2.92,99.8,1,0,0.256
2014-11-30 22:00:00,-1.17,1.55,102770,-3,99.8,1,0,0.256
2014-11-30 23:00:00,-0.88,1.42,102750,-3.07,100,1,0,0.254
2014-12-01 00:00:00,-0.65,1.53,102720,-3.07,99.8,1,0,0.255
2014-12-01 01:00:00,-0.5,1.41,102700,-3.08,99.9,1,0,0.256
2014-12-01 02:00:00,-1.62,2.02,102680,-3.11,100,1,0,0.255
2014-12-01 03:00:00,-1.11,1.53,102660,-3.13,100,1,0,0.256
2014-12-01 04:00:00,-1.02,1.43,102650,-3.18,100,1,0,0.255
2014-12-01 05:00:00,-0.75,1.19,102690,-3.1,100,1,0,0.256
2014-12-01 06:00:00,-1.1,1.18,102620,-3.06,100,1,0,0.255
2014-12-01 07:00:00,-0.89,1.67,102610,-3,100,0.958,0,0.255
2014-12-01 08:00:00,-1.97,2.58,102650,-2.96,100,0.917,0,0.623
2014-12-01 09:00:00,-1.82,2.55,102590,-2.77,100,0.875,0,8.867
2014-12-01 10:00:00,-1.65,2.37,102560,-2.61,100,0.833,0,18.161
2014-12-01 11:00:00,-1.33,1.87,102540,-2.58,100,0.792,0,28.948
2014-12-01 12:00:00,-1.67,1.98,102460,-2.47,99.9,0.75,0,21.821
2014-12-01 13:00:00,-1.73,1.82,102440,-2.38,99.8,0.833,0,21.137
2014-12-01 14:00:00,-1.72,2.1,102400,-2.43,100,0.917,0,8.281
2014-12-01 15:00:00,-2.1,2.09,102340,-2.4,99.9,1,0,1.196
2014-12-01 16:00:00,-1.79,2.9,102270,-2.5,100,0.958,0,0.256
2014-12-01 17:00:00,-1.97,2.99,102240,-2.82,100,0.917,0,0.251
2014-12-01 18:00:00,-2.25,3.03,102250,-3.05,100,0.875,0,0.256
2014-12-01 19:00:00,-1.63,2.59,102210,-3.24,100,0.865,0,0.253
2014-12-01 20:00:00,-1.34,2.3,102130,-3.44,100,0.854,0,0.256
2014-12-01 21:00:00,-1.74,2.36,102100,-3.63,100,0.844,0,0.247
2014-12-01 22:00:00,-1.54,2.99,102060,-3.7,100,0.833,0,0.25
2014-12-01 23:00:00,-2.55,2.8,102020,-3.56,100,0.823,0,0.254
2014-12-02 00:00:00,-2.25,2.21,101970,-3.58,100,0.812,0,0.256
2014-12-02 01:00:00,-1.24,2.27,101940,-3.56,100,0.802,0,0.256
2014-12-02 02:00:00,-1.67,2.79,101880,-3.46,100,0.792,0,0.252
2014-12-02 03:00:00,-0.5,2.1,101830,-3.41,100,0.781,0,0.254
2014-12-02 04:00:00,-0.89,2.02,101800,-3.18,100,0.771,0,0.253
2014-12-02 05:00:00,-2.69,1.92,101770,-3.05,100,0.76,0,0.251
2014-12-02 06:00:00,-2.28,1.64,101710,-2.96,100,0.75,0,0.256
2014-12-02 07:00:00,-1.93,2.1,101700,-3.17,100,0.792,0,0.255
2014-12-02 08:00:00,-2.8,2.44,101750,-3.06,100,0.833,0,0.567
2014-12-02 09:00:00,-2.34,1.95,101770,-2.93,100,0.875,0,3.31
2014-12-02 10:00:00,-0.18,0.71,101770,-2.72,100,0.917,0,13.718
2014-12-02 11:00:00,-0.61,0.69,101740,-2.34,100,0.958,0,23.135
2014-12-02 12:00:00,-0.55,0.65,101710,-2.39,100,1,0,24.135
2014-12-02 13:00:00,-0.18,0.5,101760,-2.15,100,1,0,15.511
2014-12-02 14:00:00,-0.02,0.05,101760,-2.03,100,1,0,6.579
2014-12-02 15:00:00,-0.39,0.44,101790,-2.2,100,1,0,0.799
2014-12-02 16:00:00,-0.4,0.53,101840,-2.36,100,0.792,0,0.256
2014-12-02 17:00:00,-0.03,0.14,101920,-2.73,100,0.583,0,0.254
2014-12-02 18:00:00,0.18,0.05,102030,-3.52,100,0.375,0,0.256
2014-12-02 19:00:00,0.03,0.31,102090,-4.38,100,0.344,0,0.255
2014-12-02 20:00:00,-0.41,0.78,102160,-5.73,100,0.312,0,0.253
2014-12-02 21:00:00,-0.41,0.59,102260,-6.72,100,0.281,0,0.254
2014-12-02 22:00:00,0.09,0.12,102280,-6.28,99.9,0.25,0,0.254
2014-12-02 23:00:00,-0.15,0.41,102300,-6.58,99.9,0.219,0,0.255
2014-12-03 00:00:00,-0.23,0.76,102380,-6.21,99.9,0.188,0,0.251
2014-12-03 01:00:00,-0.4,1.09,102360,-7.65,99.7,0.156,0,0.25
2014-12-03 02:00:00,-0.48,0.93,102380,-8.02,99.2,0.125,0,0.254
2014-12-03 03:00:00,-0.53,1.08,102400,-8.61,99.1,0.094,0,0.239
2014-12-03 04:00:00,-0.44,0.82,102430,-8.12,99.2,0.062,0,0.251
2014-12-03 05:00:00,-0.1,0.4,102390,-8.18,99.4,0.031,0,0.249
2014-12-03 06:00:00,-0.26,0.73,102420,-8.32,99.2,0,0,0.254
2014-12-03 07:00:00,-0.31,0.89,102410,-6.98,99.8,0.021,0,0.25
2014-12-03 08:00:00,-0.36,1,102360,-5.33,100,0.042,0,1.294
2014-12-03 09:00:00,-0.52,1.23,102340,-4.58,99.9,0.062,0,26.827
2014-12-03 10:00:00,-0.19,0.68,102280,-3.42,98.7,0.083,0,67.802
2014-12-03 11:00:00,-0.55,1.33,102220,-3.47,99.7,0.104,2.7778e-08,76.263
2014-12-03 12:00:00,-0.21,0.72,102160,-2.1,98.3,0.125,0,126.025
2014-12-03 13:00:00,-0.88,1.23,102160,-1.45,98.9,0.208,5.5556e-08,83.17
2014-12-03 14:00:00,-0.24,0.49,102110,-1.77,99.3,0.292,0,15.848
2014-12-03 15:00:00,-0.05,0.12,102130,-3.33,100,0.375,0,5.57
2014-12-03 16:00:00,0.02,-0.01,102100,-1.21,99.1,0.417,0,0.265
2014-12-03 17:00:00,0,0,102130,-1.08,99.1,0.458,0,0.256
2014-12-03 18:00:00,0,0,102150,-1.5,100,0.5,0,0.256
2014-12-03 19:00:00,0,0,102120,0.55,99.4,0.51,0,0.256
2014-12-03 20:00:00,0,0,102120,-0.25,99.8,0.521,0,0.255
2014-12-03 21:00:00,0,0,102140,-0.85,100,0.531,0,0.255
2014-12-03 22:00:00,0,0,102180,-1.83,100,0.542,0,0.254
2014-12-03 23:00:00,0,0,102210,-1.31,100,0.552,0,0.253
2014-12-04 00:00:00,-0.08,0.44,102200,1.37,96,0.562,0,0.256
2014-12-04 01:00:00,-0.31,0.92,102180,-0.84,100,0.573,0,0.256
2014-12-04 02:00:00,-0.48,1.05,102230,-1.14,100,0.583,0,0.254
2014-12-04 03:00:00,-0.48,1.24,102230,-1.18,100,0.594,0,0.256
2014-12-04 04:00:00,-0.48,1.09,102260,-1.59,100,0.604,0,0.256
2014-12-04 05:00:00,-0.42,0.8,102290,-2.28,100,0.615,0,0.255
2014-12-04 06:00:00,-0.52,0.93,102300,-2.95,100,0.625,0,0.256
2014-12-04 07:00:00,-0.52,1.18,102380,-2.74,100,0.521,0,0.256
2014-12-04 08:00:00,-0.41,0.95,102420,-3.08,100,0.417,0,1.102
2014-12-04 09:00:00,-0.46,1,102440,-3.38,100,0.312,0,22.752
2014-12-04 10:00:00,-0.48,0.86,102430,-3.27,100,0.208,0,97.73
2014-12-04 11:00:00,-0.61,1.07,102400,-2.53,100,0.104,0,140.666
2014-12-04 12:00:00,-0.58,0.96,102390,-1.9,99.8,0,0,162.378
2014-12-04 13:00:00,-0.56,1.01,102350,-2.38,99.9,0,0,97.008
2014-12-04 14:00:00,-0.37,0.7,102350,-3.16,100,0,0,11.709
2014-12-04 15:00:00,-0.18,0.46,102360,-3.55,100,0,0,3.186
2014-12-04 16:00:00,-0.74,1.18,102370,-4.38,100,0,0,0.265
2014-12-04 17:00:00,-0.26,0.64,102330,-3.28,100,0,0,0.253
2014-12-04 18:00:00,-0.03,0.26,102320,-1.81,100,0,0,0.251
2014-12-04 19:00:00,0.05,0.09,102290,-1.31,100,0.083,0,0.254
2014-12-04 20:00:00,-0.02,0.24,102270,-1.08,100,0.167,2.7778e-08,0.254
2014-12-04 21:00:00,-0.13,0.34,102260,-0.46,100,0.25,2.7778e-08,0.255
2014-12-04 22:00:00,-0.1,0.62,102210,0.26,100,0.333,0,0.256
2014-12-04 23:00:00,-0.61,0.74,102180,-0.03,100,0.417,0,0.256
2014-12-05 00:00:00,-0.64,1.28,102140,0.31,100,0.5,2.7778e-08,0.256
2014-12-05 01:00:00,-0.9,1.08,102060,0.23,100,0.583,8.3334e-08,0.256
2014-12-05 02:00:00,-0.9,1.31,101990,-0.01,100,0.667,2.7778e-08,0.256
2014-12-05 03:00:00,-1.14,1.8,101920,-0.21,100,0.75,0,0.254
2014-12-05 04:00:00,-1.8,2.3,101820,-0.52,100,0.833,2.7778e-08,0.255
2014-12-05 05:00:00,-1.74,1.93,101770,-0.83,100,0.917,0,0.256
2014-12-05 06:00:00,-1.51,1.84,101690,-0.98,100,1,0,0.254
2014-12-05 07:00:00,-1.52,1.76,101620,-1.14,100,1,1.66668e-07,0.255
2014-12-05 08:00:00,-1.55,2.21,101580,-1.19,100,1,0,0.296
2014-12-05 09:00:00,-1.61,1.6,101550,-1.28,100,1,5.5556e-08,1.475
2014-12-05 10:00:00,-1.43,2.11,101520,-1.3,100,1,2.7778e-08,6.214
2014-12-05 11:00:00,-1.1,1.42,101450,-1.36,100,1,2.7778e-08,12.944
2014-12-05 12:00:00,-1.17,1.88,101390,-1.42,100,1,5.5556e-08,13.252
2014-12-05 13:00:00,-1.84,2.01,101340,-1.46,100,1,2.7778e-08,17.182
2014-12-05 14:00:00,-0.37,0.94,101300,-1.55,100,1,2.7778e-08,4.684
2014-12-05 15:00:00,-0.97,1.1,101280,-1.68,100,1,0,1.136
2014-12-05 16:00:00,-0.25,0.59,101260,-1.74,100,1,0,0.256
2014-12-05 17:00:00,-0.15,0.1,101210,-1.87,100,1,0,0.256
2014-12-05 18:00:00,-0.41,0.33,101210,-1.89,100,1,0,0.255
2014-12-05 19:00:00,-0.35,0.1,101170,-1.8,100,0.917,0,0.256
2014-12-05 20:00:00,-0.01,0.11,101210,-1.82,100,0.833,0,0.256
2014-12-05 21:00:00,0.06,-0.1,101190,-1.87,100,0.75,0,0.255
2014-12-05 22:00:00,0.21,-0.01,101170,-2.06,100,0.667,0,0.255
2014-12-05 23:00:00,0.11,0.15,101160,-2.13,100,0.583,0,0.255
2014-12-06 00:00:00,0.16,0.04,101190,-2.26,100,0.5,0,0.256
2014-12-06 01:00:00,0.28,-0.01,101240,-2.4,100,0.417,0,0.256
2014-12-06 02:00:00,0.39,0.44,101310,-2.37,100,0.333,0,0.256
2014-12-06 03:00:00,-0.13,0.28,101370,-3.57,100,0.25,0,0.255
2014-12-06 04:00:00,-0.16,0.24,101410,-4.83,100,0.167,0,0.256
2014-12-06 05:00:00,0.16,-0.44,101460,-3.55,98.7,0.083,0,0.253
2014-12-06 06:00:00,-0.29,-0.3,101550,-3.8,97.5,0,0,0.25
2014-12-06 07:00:00,0.75,-0.04,101610,-2.85,89.5,0.021,0,0.255
2014-12-06 08:00:00,0.44,0.43,101670,-3.29,87.2,0.042,0,0.909
2014-12-06 09:00:00,0.21,0.54,101740,-4.65,92.2,0.062,2.7778e-08,18.719
2014-12-06 10:00:00,-0.24,0.19,101770,-4.94,93.2,0.083,0,88.018
2014-12-06 11:00:00,-0.25,0.73,101730,-5.19,94,0.104,0,121.864
2014-12-06 12:00:00,0.44,-0.01,101700,-2.83,83.6,0.125,0,122.596
2014-12-06 13:00:00,0.15,-0.28,101690,-2.4,81,0.125,0,57.691
2014-12-06 14:00:00,0.25,0.19,101610,-3.98,85.9,0.125,0,13.146
2014-12-06 15:00:00,-0.37,0.68,101550,-7.66,97.6,0.125,0,2.875
2014-12-06 16:00:00,-0.74,1.05,101470,-8.68,99.3,0.208,0,0.256
2014-12-06 17:00:00,-0.8,1.33,101390,-9.11,98.8,0.292,0,0.249
2014-12-06 18:00:00,-0.48,0.87,101290,-8.55,98.2,0.375,0,0.254
2014-12-06 19:00:00,-0.47,1.05,101180,-8.2,98.8,0.427,0,0.253
2014-12-06 20:00:00,-0.37,0.58,101070,-7.53,98.3,0.479,0,0.248
2014-12-06 21:00:00,-0.66,0.55,100980,-6.64,96.8,0.531,0,0.25
2014-12-06 22:00:00,-0.25,0.38,100830,-7.27,98.1,0.583,0,0.249
2014-12-06 23:00:00,-0.03,0.44,100730,-5.72,95.9,0.635,0,0.254
2014-12-07 00:00:00,-0.09,0.39,100640,-6.01,97.9,0.688,0,0.249
2014-12-07 01:00:00,-0.78,0.85,100550,-4.18,95.8,0.74,0,0.248
2014-12-07 02:00:00,-0.02,0.49,100500,-5.3,98.4,0.792,0,0.251
2014-12-07 03:00:00,-0.23,0.36,100420,-6.14,100,0.844,0,0.251
2014-12-07 04:00:00,-0.19,0.32,100330,-5.99,100,0.896,0,0.255
2014-12-07 05:00:00,-0.27,0.58,100250,-4.97,100,0.948,0,0.253
2014-12-07 06:00:00,-0.21,0.43,100140,-4.27,100,1,0,0.256
2014-12-07 07:00:00,-0.67,1.04,100020,-3.75,100,1,5.5556e-08,0.253
2014-12-07 08:00:00,-0.08,0.47,99910,-2.99,100,1,0,0.372
2014-12-07 09:00:00,-0.25,0.95,99850,-2.29,100,1,0,3.322
2014-12-07 10:00:00,-0.55,1.15,99730,-0.58,100,1,0,39.699
2014-12-07 11:00:00,-1.03,0.9,99610,0.2,100,1,2.7778e-08,43.645
2014-12-07 12:00:00,-0.76,0.74,99520,0.56,100,1,1.3889e-07,30.076
2014-12-07 13:00:00,-0.61,1.75,99490,1,100,0.792,0,36.468
2014-12-07 14:00:00,-0.58,0.55,99440,1,100,0.583,0,17.995
2014-12-07 15:00:00,-0.9,0.91,99470,0.34,100,0.375,0,2.301
2014-12-07 16:00:00,-1.22,1.22,99450,-0.68,100,0.583,0,0.255
2014-12-07 17:00:00,-0.49,0.84,99480,-1.93,100,0.792,0,0.256
2014-12-07 18:00:00,-0.48,0.82,99520,-1.98,100,1,0,0.256
2014-12-07 19:00:00,0,0.43,99530,-1.78,100,0.917,0,0.256
2014-12-07 20:00:00,-0.49,0.87,99570,-2.39,100,0.833,0,0.254
2014-12-07 21:00:00,-0.48,0.76,99620,-3.4,100,0.75,0,0.255
2014-12-07 22:00:00,-0.4,0.75,99660,-4.55,100,0.667,0,0.256
2014-12-07 23:00:00,-0.44,0.73,99710,-5.26,100,0.583,0,0.254
2014-12-08 00:00:00,-0.53,1,99740,-6.67,100,0.5,0,0.252
2014-12-08 01:00:00,-0.51,1.1,99790,-7.44,99.8,0.417,0,0.254
2014-12-08 02:00:00,-0.63,1.33,99780,-8.15,99.5,0.333,0,0.246
2014-12-08 03:00:00,-0.58,1.14,99820,-8.8,99.2,0.25,0,0.255
2014-12-08 04:00:00,-0.59,1.03,99830,-8.72,99.4,0.167,0,0.245
2014-12-08 05:00:00,-0.71,1.36,99870,-9.07,99.1,0.083,0,0.25
2014-12-08 06:00:00,-0.83,1.24,99930,-9.43,98.8,0,0,0.255
2014-12-08 07:00:00,-0.56,1.38,99970,-9.61,98.9,0.167,0,0.255
2014-12-08 08:00:00,-0.87,1.53,100060,-9.64,98.7,0.333,0,0.972
2014-12-08 09:00:00,-0.49,0.99,100110,-9.26,99,0.5,0,10.622
2014-12-08 10:00:00,-0.87,1.36,100140,-8.91,98.9,0.667,0,32.488
2014-12-08 11:00:00,-0.77,1.36,100210,-8.75,98.7,0.833,2.7778e-08,47.535
2014-12-08 12:00:00,-0.58,1.12,100240,-8.68,98.8,1,0,48.963
2014-12-08 13:00:00,-0.62,1.17,100290,-8.53,99.2,0.708,0,24.649
2014-12-08 14:00:00,-0.37,0.76,100380,-7.71,99.3,0.417,0,22.85
2014-12-08 15:00:00,-0.62,1.13,100470,-7.63,99.6,0.125,0,1.989
2014-12-08 16:00:00,-0.64,1.34,100570,-8.01,99.2,0.083,0,0.254
2014-12-08 17:00:00,-0.51,0.88,100700,-9.44,98.8,0.042,0,0.25
2014-12-08 18:00:00,-0.3,0.6,100750,-10.59,98.2,0,0,0.24
2014-12-08 19:00:00,-0.46,0.83,100850,-10.35,98.3,0,0,0.254
